Order_Date,Region,Product_ID,Category,Sub_Category,Sales,Profit,Inventory_Days
2020-02-06,South,P00268,Toys,Board Games,828.15,133.46,265
2022-11-28,East,P00956,Toys,Puzzles,941.23,-130.49,36
2022-08-26,North,P00103,Clothing,Shirts,247.92,-3.22,1
2023-04-16,South,P00854,Furniture,Tables,603.3,-142.93,211
2022-01-25,West,P00834,Toys,Board Games,495.22,-137.13,84
2020-06-27,East,P00425,Clothing,Shoes,542.54,149.22,222
2022-12-17,South,P00853,Groceries,Fruits,182.21,68.17,216
2022-08-31,West,P00984,Clothing,Shirts,417.78,124.14,42
2020-03-19,East,P00021,Electronics,Accessories,681.57,212.1,317
2020-07-12,East,P00048,Furniture,Beds,61.52,-6.6,277
2024-01-31,East,P00431,Clothing,Shirts,173.96,0,320
2021-03-24,East,P00799,Toys,Puzzles,917.88,14.4,313
2021-03-06,East,P00472,Furniture,Tables,57.21,-14.37,308
2022-02-05,0,P00114,Clothing,Pants,297.74,-33.69,179
2022-02-19,South,P00225,Electronics,Laptops,924.97,96.39,239
2021-07-11,South,P00703,Groceries,Fruits,795.83,-69.25,167
2020-03-04,West,P00885,Furniture,Tables,672.21,150.59,150
2021-11-06,East,P00013,Toys,Board Games,353.11,130.21,29
2023-03-08,West,P00851,Clothing,Pants,328.04,-71.38,181
2022-03-24,South,P00835,Electronics,Phones,606.92,89.13,357
2021-10-04,East,P00111,Furniture,Tables,864.67,197.02,35
2023-06-18,East,P00059,Toys,Puzzles,301.4,93.63,245
2021-04-08,North,P00913,Electronics,Laptops,253.37,71.72,48
2021-04-11,West,P00239,Furniture,Tables,445.96,182.92,134
2023-07-20,East,P00710,Groceries,Beverages,526.06,229.95,32
2020-07-30,South,P00618,Toys,Board Games,621.64,187.3,271
2023-02-05,North,P00938,Toys,Puzzles,432.93,74.99,220
2023-04-11,North,P00766,Furniture,Chairs,987.44,146.05,9
2023-01-21,East,P00241,Furniture,Beds,724.93,139.23,301
2022-06-06,North,P00678,Furniture,Chairs,837.59,375.85,275
2022-08-03,North,P00839,Furniture,Tables,493.36,-45.83,136
2022-04-29,South,P00273,Furniture,Tables,55.25,-7.65,43
2022-05-12,North,P00263,Clothing,Pants,189.16,0,59
2022-09-14,North,P00427,Toys,Action Figures,613.79,15.58,303
2022-07-09,North,P00571,Groceries,Beverages,175.94,40.38,221
2020-01-23,East,P00738,Clothing,Shirts,130.86,-27.46,51
2022-07-13,West,P00355,Toys,Action Figures,65.81,7.9,346
2023-06-12,South,P00618,Groceries,Vegetables,838.92,159.74,69
2020-05-29,North,P00585,Groceries,Vegetables,904.71,385.13,31
2021-03-19,North,P00607,Electronics,Phones,926.93,323.65,178
2022-09-23,North,P00990,Electronics,Laptops,229.07,-8.75,344
2022-09-24,South,P00055,Toys,Board Games,225.62,-8.63,105
2022-06-20,East,P00181,Clothing,Shoes,266.05,19.81,15
2020-05-17,North,P00130,Furniture,Chairs,592.76,259.95,0
2023-11-18,South,P00821,Toys,Puzzles,15.58,-4.3,289
2024-01-19,East,P00373,Toys,Board Games,194.7,80.95,42
2023-08-27,North,P00647,Clothing,Pants,521.2,-116.84,335
2021-04-02,South,P00869,Electronics,Phones,38,-7.23,180
2020-09-24,West,P00294,Groceries,Fruits,803.93,226.27,228
2020-09-19,East,P00527,Groceries,Beverages,838.64,-1.13,122
2023-11-13,South,P00092,Electronics,Phones,670.69,74.6,257
2020-03-01,West,P00619,Electronics,Phones,159.23,31.28,221
2022-08-12,West,P00646,Clothing,Shirts,547.47,25.56,344
2021-08-24,West,P00188,Electronics,Accessories,974.94,-90.67,135
2020-06-15,West,P00542,Furniture,Chairs,306.07,-3.88,71
2021-11-08,East,P00865,Furniture,Beds,590.72,112.49,22
2022-10-12,South,P00078,Toys,Action Figures,382.39,28.4,246
2020-11-05,North,P00720,Toys,Board Games,735.29,140.66,213
2020-01-19,East,P00386,Groceries,Beverages,153.61,-31.25,276
2022-01-16,South,P00803,Furniture,Beds,0,-2.89,257
2023-03-26,South,P00324,Clothing,Shirts,801.02,-217.07,270
2022-05-22,East,P00827,Groceries,Fruits,435.82,110.2,290
2021-06-22,West,P00959,Toys,Action Figures,299.8,-48.12,117
2023-10-05,South,P00433,Groceries,Vegetables,604.66,56.23,129
2023-11-17,North,P00707,Electronics,Accessories,282.75,1.52,314
2023-12-14,North,P00378,Groceries,Beverages,563.14,-142.79,173
2023-06-25,West,P00571,Electronics,Laptops,746.78,233.04,215
2022-12-30,East,P00813,Clothing,Shirts,596.84,248.86,123
2021-11-06,East,P00368,Electronics,Phones,486.5,0,104
2022-08-27,East,P00981,Clothing,Shoes,615.38,-135.1,164
2022-01-27,South,P00770,Toys,Action Figures,64.94,-19.35,292
2023-03-13,East,P00420,Furniture,Chairs,186.82,90.78,52
2020-07-18,North,P00494,Furniture,Tables,432.7,47.66,224
2022-10-03,North,P00590,Electronics,Laptops,555.52,-102.37,212
2024-01-17,North,P00311,Electronics,Accessories,856,427.32,186
2022-12-10,East,P00263,Clothing,Pants,157.37,52.65,196
2020-08-11,East,P00925,Toys,Board Games,119.64,-2.16,109
2020-08-29,East,P00170,Clothing,Pants,87.27,17.48,256
2021-05-30,East,P00458,Toys,Action Figures,307.59,69.3,323
2023-04-05,South,P00605,Furniture,Beds,691.23,323.34,60
2021-02-09,West,P00175,Furniture,Chairs,527.73,-57.07,73
2021-07-29,West,P00574,Toys,Board Games,971.46,319.65,72
2020-12-10,East,P00973,Furniture,Chairs,285.71,129.86,309
2024-02-05,West,P00238,Furniture,Tables,483.71,62.92,30
2020-11-01,South,P00956,Furniture,Beds,232.81,6.66,92
2021-10-20,West,P00715,Electronics,Laptops,135.39,-3.09,358
2021-02-19,North,P00883,Clothing,Shirts,802.32,160.15,347
2022-02-11,East,P00050,Electronics,Laptops,657.15,250.26,61
2021-03-06,North,P00784,Groceries,Vegetables,960.24,111.46,115
2022-05-24,North,P00628,Electronics,Laptops,148.31,56.73,136
2023-02-13,South,P00138,Electronics,Accessories,346.71,-54.45,31
2020-09-04,South,P00625,Clothing,Shoes,668.55,180.63,73
2021-01-13,North,P00346,Toys,Puzzles,561.26,-91.47,300
2020-09-20,North,P00810,Clothing,Shirts,531.69,75.95,212
2022-03-27,South,P00762,Toys,Puzzles,669.64,91.88,336
2024-01-28,East,P00804,Toys,Action Figures,757.59,259.85,217
2022-08-31,East,P00030,Clothing,Pants,796.78,374.64,273
2022-04-03,0,P00533,Furniture,Beds,93.11,-2.64,287
2022-09-13,North,P00819,Furniture,Chairs,753.57,-141.17,81
2020-12-05,North,P00177,Electronics,Phones,663.33,75.7,311
2021-07-22,West,P00517,Groceries,Beverages,717.95,64.34,123
2022-09-08,South,P00163,Electronics,Accessories,115.86,11.01,3
2020-08-16,South,P00574,Furniture,Chairs,888.42,-258.73,293
2022-06-24,South,P00265,Electronics,Laptops,204.63,79.51,202
2021-02-03,North,P00840,Furniture,Beds,849.31,332.16,25
2023-05-29,West,P00067,Furniture,Tables,578.69,202.83,320
2023-01-16,East,P00601,Clothing,Shirts,672.78,0,76
2022-05-07,East,P00657,Furniture,Tables,299.48,6.53,201
2021-03-20,North,P00903,Clothing,Shirts,851.05,84.98,60
2022-11-17,East,P00241,Toys,Board Games,382.12,48.05,134
2020-02-22,East,P00343,Toys,Board Games,511.4,202.88,133
2020-12-19,South,P00472,Clothing,Pants,0,195.14,23
2023-07-07,South,P00983,Furniture,Tables,617.11,12.54,216
2021-01-25,South,P00304,Groceries,Vegetables,524.26,107.78,24
2023-01-25,East,P00287,Furniture,Beds,569.35,230.69,119
2023-08-01,North,P00386,Electronics,Laptops,538.38,-15.73,320
2023-07-18,North,P00909,Electronics,Laptops,293.05,-1.94,220
2022-02-11,East,P00778,Furniture,Beds,708.38,239.19,102
2020-06-21,North,P00703,Toys,Action Figures,214.52,-45.4,51
2021-11-13,West,P00316,Clothing,Pants,532.63,-67.78,77
2023-02-28,North,P00320,Electronics,Phones,197.39,36.06,70
2020-09-04,South,P00924,Clothing,Shoes,850.93,163.95,0
2020-10-20,East,P00908,Furniture,Tables,449.3,-91.45,79
2020-09-30,East,P00342,Toys,Puzzles,973.53,403.54,308
2023-05-03,West,P00666,Groceries,Beverages,538.4,33.35,181
2021-08-23,South,P00156,Electronics,Laptops,37.35,13.41,146
2020-04-16,East,P00902,Toys,Puzzles,651.03,-124.29,343
2020-12-22,North,P00953,Furniture,Chairs,431.84,122.84,111
2020-05-01,East,P00509,Clothing,Shirts,946.1,-197.85,220
2021-07-25,West,P00811,Electronics,Laptops,636.6,175.74,65
2021-03-16,North,P00112,Electronics,Accessories,636.33,-164.19,113
2023-04-13,South,P00038,Toys,Action Figures,730.58,-111.79,20
2022-01-24,South,P00341,Electronics,Phones,74.62,4.1,271
2023-04-16,East,P00825,Toys,Board Games,909.05,414.44,313
2020-10-03,North,P00386,Furniture,Beds,469.49,-131.59,202
2020-05-21,North,P00372,Groceries,Vegetables,547.78,200.41,14
2022-09-05,South,P00754,Electronics,Laptops,119.17,0.81,34
2023-04-18,East,P00420,Toys,Puzzles,163.76,-44.69,164
2022-07-04,South,P00942,Electronics,Phones,372.79,-98.95,359
2023-08-02,North,P00669,Toys,Action Figures,619.75,205.59,202
2021-11-24,West,P00869,Electronics,Laptops,201.99,-22.36,278
2020-01-29,North,P00270,Toys,Action Figures,980.73,463.4,234
2020-01-31,North,P00967,Clothing,Pants,994.75,286.63,32
2021-12-30,North,P00302,Electronics,Phones,640.93,186.85,269
2023-03-31,East,P00278,Groceries,Vegetables,45.79,-1.96,275
2021-07-13,East,P00798,Clothing,Shirts,960.6,0,192
2020-02-25,North,P00664,Clothing,Pants,567.98,198.42,146
2022-11-27,East,P00863,Furniture,Tables,953.76,229.17,210
2021-10-10,South,P00517,Clothing,Shirts,249.68,11.5,82
2022-09-25,East,P00377,Clothing,Shoes,208.84,-31.58,0
2022-04-06,South,P00241,Furniture,Beds,0,-62.68,256
2022-04-30,South,P00687,Furniture,Beds,426.33,-94.18,351
2021-08-08,West,P00657,Furniture,Tables,267.79,80.94,308
2022-12-30,North,P00737,Clothing,Pants,729.09,47.29,260
2021-03-13,North,P00109,Electronics,Phones,433.42,92.27,320
2022-10-21,East,P00469,Groceries,Fruits,0,-49.98,76
2023-11-23,North,P00748,Electronics,Laptops,648.27,-102.65,170
2020-04-05,East,P00474,Clothing,Pants,662.14,-118.9,61
2023-05-24,West,P00490,Groceries,Vegetables,413.26,206.25,26
2020-04-21,East,P00833,Toys,Puzzles,377.48,99.66,60
2023-06-23,South,P00557,Furniture,Chairs,42.16,15.04,0
2022-07-18,West,P00426,Clothing,Shirts,174.15,-30.79,152
2020-09-13,West,P00962,Electronics,Phones,974.2,-10.41,146
2020-01-01,South,P00985,Toys,Board Games,775.42,-178.28,28
2023-07-07,West,P00480,Electronics,Laptops,511.62,-43.49,241
2023-03-14,West,P00353,Groceries,Vegetables,189.25,25.62,228
2022-08-27,North,P00863,Furniture,Chairs,279.13,134.91,2
2022-07-27,North,P00687,Furniture,Tables,657.03,244.08,308
2024-01-19,South,P00707,Toys,Board Games,362.8,-53.32,346
2022-04-05,North,P00727,Toys,Puzzles,489.15,127.91,176
2020-01-23,West,P00122,Groceries,Vegetables,825.35,-11.07,50
2022-11-08,East,P00490,Groceries,Beverages,969.17,248.08,220
2022-04-21,South,P00283,Groceries,Vegetables,260.47,125.16,91
2020-12-18,North,P00783,Groceries,Fruits,115.24,49.02,312
2021-04-11,East,P00205,Toys,Board Games,757.64,-97.26,24
2020-02-06,North,P00204,Groceries,Fruits,61.57,-1.13,194
2023-05-09,West,P00651,Groceries,Fruits,825.96,258.51,49
2023-07-11,West,P00012,Electronics,Phones,715.45,148.79,102
2022-10-19,West,P00446,Toys,Board Games,909.95,432.8,77
2020-03-21,West,P00723,Groceries,Fruits,41.74,-11,131
2021-10-27,North,P00276,Furniture,Beds,96.89,8.08,138
2020-04-18,South,P00114,Furniture,Chairs,526.85,-18.58,100
2023-01-01,South,P00726,Furniture,Tables,658.26,163.17,311
2021-02-28,South,P00281,Toys,Puzzles,658.28,-174.63,66
2022-08-22,North,P00015,Groceries,Beverages,912.31,92.37,231
2023-08-09,West,P00692,Groceries,Beverages,179.04,70.44,152
2023-01-22,South,P00533,Groceries,Vegetables,706.31,-97.48,254
2023-12-11,West,P00539,Furniture,Beds,0,60.93,162
2023-06-19,South,P00480,Electronics,Phones,417.84,93.19,246
2022-02-16,South,P00639,Electronics,Phones,681.13,-11.79,107
2021-11-21,North,P00341,Furniture,Tables,75.83,35.07,65
2023-11-04,West,P00591,Groceries,Vegetables,347.41,161.11,155
2020-05-07,East,P00925,Groceries,Beverages,121.15,34.09,250
2023-06-04,North,P00068,Clothing,Shoes,614.64,167.6,241
2023-10-25,North,P00542,Clothing,Shirts,925.32,326.8,172
2023-04-16,East,P00893,Furniture,Chairs,11.85,0,310
2020-08-30,South,P00221,Toys,Board Games,71.69,-11.21,248
2023-02-09,North,P00076,Electronics,Phones,271.39,58.14,112
2023-09-13,East,P00446,Furniture,Chairs,306.12,93.9,51
2023-06-04,North,P00465,Clothing,Shoes,108.07,-4.86,186
2023-05-01,South,P00368,Electronics,Phones,196.71,29.37,13
2022-08-02,South,P00286,Furniture,Tables,566.14,129.24,141
2021-05-04,North,P00684,Groceries,Fruits,393.46,146.9,157
2023-03-27,North,P00869,Clothing,Shirts,736.88,225.47,275
2020-01-22,South,P00611,Electronics,Accessories,557.93,261.6,206
2023-12-29,North,P00980,Groceries,Fruits,0,-26.93,241
2021-07-05,South,P00879,Furniture,Tables,869.28,385.51,5
2022-07-07,East,P00715,Electronics,Laptops,850.65,-94.84,259
2023-09-27,East,P00441,Groceries,Vegetables,400.4,195.87,235
2024-01-06,West,P00767,Furniture,Beds,312.67,-2.41,172
2021-11-14,East,P00454,Groceries,Beverages,823.32,-193.64,272
2020-02-27,South,P00553,Toys,Puzzles,0,106.1,131
2021-09-10,East,P00115,Electronics,Accessories,745.18,-11.09,113
2020-09-24,South,P00320,Electronics,Laptops,108.55,-5.96,327
2020-05-20,North,P00260,Groceries,Fruits,509.53,220.72,52
2022-06-13,South,P00098,Electronics,Laptops,227.56,50.08,14
2023-09-28,North,P00435,Toys,Board Games,856.78,205.73,89
2023-01-21,West,P00922,Toys,Puzzles,845.98,173.63,138
2023-05-01,West,P00452,Electronics,Phones,41.89,2.93,180
2023-02-22,East,P00674,Toys,Puzzles,0,93.72,271
2021-04-09,West,P00487,Groceries,Fruits,366.77,0,200
2021-02-24,South,P00630,Groceries,Beverages,127.39,50.53,201
2022-12-15,South,P00892,Groceries,Fruits,444.37,-50.1,68
2021-12-07,South,P00278,Clothing,Pants,574.67,-57.23,151
2020-12-11,West,P00086,Toys,Board Games,851.54,155.45,298
2024-01-31,East,P00496,Clothing,Shoes,829.17,-232.39,170
2020-03-19,East,P00538,Groceries,Beverages,438.67,95.32,145
2020-10-12,East,P00492,Furniture,Chairs,696.7,334.47,223
2021-10-03,North,P00634,Groceries,Vegetables,938.53,115.81,302
2021-04-15,North,P00154,Clothing,Shoes,156.8,41.02,360
2020-07-27,West,P00849,Furniture,Tables,345.78,16.95,125
2023-01-24,North,P00776,Clothing,Shoes,178.08,29.31,347
2024-02-05,East,P00928,Electronics,Phones,512.57,-24.37,0
2022-06-06,North,P00621,Groceries,Vegetables,345.25,-22.52,294
2023-02-19,North,P00405,Toys,Puzzles,897.54,331.02,230
2023-05-20,North,P00817,Clothing,Pants,948.27,-186.81,265
2023-02-23,North,P00700,Groceries,Vegetables,749.3,-29.69,200
2024-02-04,South,P00791,Clothing,Shirts,192.35,-13.42,102
2021-07-20,East,P00592,Toys,Board Games,959.11,-271.28,285
2021-12-09,South,P00211,Electronics,Accessories,547.69,267.9,350
2022-05-01,West,P00267,Groceries,Fruits,176.21,-6.79,303
2021-09-08,East,P00453,Furniture,Beds,605.3,163.28,279
2022-12-04,East,P00291,Electronics,Accessories,932.98,168.86,124
2021-11-08,South,P00160,Clothing,Shoes,427.13,163.68,121
2022-11-30,East,P00799,Furniture,Chairs,624.91,0,78
2023-01-29,East,P00776,Clothing,Pants,804.12,221.72,280
2020-07-09,South,P00679,Groceries,Vegetables,569.2,169.62,242
2023-10-11,South,P00566,Groceries,Beverages,945.49,339.48,218
2021-06-14,West,P00875,Clothing,Pants,71.8,15.93,311
2022-01-30,West,P00523,Clothing,Pants,729.97,-14.8,21
2020-06-15,East,P00650,Electronics,Laptops,574.4,125.64,294
2020-11-10,South,P00239,Toys,Board Games,541.07,199.27,175
2021-07-09,South,P00797,Furniture,Beds,269.75,71.01,222
2023-05-20,East,P00042,Groceries,Beverages,927.99,413.44,213
2023-10-08,West,P00988,Furniture,Tables,312.7,21.16,112
2020-05-28,North,P00472,Groceries,Vegetables,124.17,-14.63,346
2020-05-08,North,P00564,Groceries,Vegetables,112.27,-15.93,247
2023-12-04,East,P00773,Furniture,Tables,442.92,126.53,176
2021-12-26,East,P00404,Clothing,Shoes,684.72,-19.7,89
2022-03-02,South,P00629,Furniture,Tables,928.44,-20.41,298
2023-11-27,East,P00053,Clothing,Shoes,60.07,5.69,41
2021-03-10,North,P00771,Toys,Action Figures,655.06,0,79
2022-06-29,East,P00153,Furniture,Beds,682.71,151.23,106
2023-01-24,South,P00352,Groceries,Beverages,864.4,28.82,122
2022-05-22,South,P00570,Groceries,Fruits,939.5,304.73,297
2023-09-29,South,P00472,Furniture,Chairs,398.82,-5.88,329
2020-09-23,East,P00996,Clothing,Shirts,53.9,-2.87,8
2023-11-18,North,P00920,Furniture,Tables,984.33,353.59,269
2023-04-22,East,P00146,Clothing,Shirts,544.55,-77.29,356
2021-06-25,North,P00640,Groceries,Fruits,506.69,213.29,347
2022-09-03,North,P00769,Electronics,Accessories,869.15,187.21,159
2023-08-12,West,P00038,Electronics,Laptops,140.21,33.79,261
2022-12-23,West,P00723,Clothing,Shirts,997.41,397.08,96
2020-11-06,North,P00192,Furniture,Chairs,237.53,19.7,28
2021-01-17,South,P00978,Toys,Board Games,874.43,-239.83,128
2021-09-28,East,P00902,Groceries,Vegetables,624.92,-105.35,230
2023-04-03,North,P00830,Electronics,Accessories,12.58,2.55,221
2022-06-17,North,P00541,Electronics,Phones,541.83,178.1,361
2022-01-03,South,P00080,Electronics,Accessories,623.02,41.32,15
2020-01-09,East,P00949,Toys,Action Figures,807.92,-126.48,198
2021-05-02,North,P00085,Clothing,Shirts,638.11,198.61,64
2023-10-06,West,P00321,Groceries,Vegetables,534.59,121.17,330
2020-02-16,North,P00175,Electronics,Accessories,437.05,24.81,141
2022-03-28,North,P00130,Electronics,Laptops,611.28,-92.83,320
2020-03-05,North,P00095,Clothing,Pants,182.06,-45.32,87
2023-05-31,East,P00884,Clothing,Shirts,410.47,58.68,140
2021-06-02,South,P00399,Clothing,Pants,64.4,-10.22,330
2020-11-03,West,P00415,Furniture,Chairs,772.71,-2.54,12
2021-04-08,South,P00171,Furniture,Chairs,988.19,224.39,292
2020-12-06,North,P00344,Furniture,Beds,475.73,-41.27,98
2020-11-02,West,P00467,Furniture,Chairs,652.55,265.1,300
2020-05-22,North,P00219,Furniture,Tables,361,166.49,282
2021-09-12,East,P00799,Electronics,Phones,222.84,-60.22,257
2023-05-24,North,P00767,Groceries,Vegetables,213.52,-51.85,249
2020-04-14,South,P00312,Electronics,Phones,86.89,40.65,169
2022-01-20,West,P00343,Clothing,Pants,757.14,338.27,204
2023-02-01,South,P00075,Groceries,Beverages,733.23,-57.61,59
2021-05-08,East,P00979,Groceries,Vegetables,871.06,294.01,141
2021-02-21,North,P00510,Toys,Action Figures,151.38,-20.59,302
2022-08-12,South,P00012,Clothing,Shirts,335.31,-71.65,89
2021-08-30,South,P00450,Furniture,Beds,903.8,-71.62,110
2021-02-22,North,P00347,Toys,Action Figures,960.33,-30.69,190
2023-03-23,West,P00611,Clothing,Shirts,441.25,1.12,298
2022-11-04,North,P00640,Electronics,Laptops,215,0.35,32
2021-10-08,South,P00394,Electronics,Laptops,761.05,152.75,146
2023-03-05,East,P00051,Furniture,Beds,580.47,211.96,44
2020-04-27,North,P00532,Furniture,Beds,786.67,139.19,160
2021-05-25,West,P00720,Toys,Action Figures,622.5,-154.09,70
2021-06-12,South,P00776,Groceries,Beverages,29.04,-6.11,148
2023-03-18,South,P00054,Toys,Board Games,299.13,52.6,35
2020-09-25,East,P00662,Electronics,Phones,190.71,-2.12,334
2021-02-15,North,P00765,Toys,Puzzles,328.67,-7.37,226
2022-04-19,West,P00716,Groceries,Vegetables,451.16,-116.58,162
2022-11-12,East,P00228,Electronics,Accessories,448.05,-78.69,205
2022-03-20,South,P00963,Clothing,Shoes,999.67,11.01,202
2021-06-23,East,P00869,Clothing,Pants,476.54,-132.76,153
2022-12-13,West,P00251,Furniture,Beds,877.54,138.49,322
2022-01-12,South,P00705,Furniture,Chairs,866.14,221.5,304
2021-10-19,West,P00103,Toys,Board Games,982.74,385.35,67
2020-01-21,East,P00124,Groceries,Vegetables,783.12,386.24,255
2020-01-13,East,P00066,Groceries,Beverages,286.64,-30.72,192
2021-10-21,North,P00673,Groceries,Beverages,443.22,170.58,229
2020-07-11,North,P00672,Clothing,Pants,664.95,166.81,7
2023-02-17,North,P00260,Groceries,Beverages,715.13,0.51,204
2023-12-07,East,P00310,Electronics,Laptops,786.89,276.9,128
2021-05-27,West,P00393,Furniture,Beds,705.77,-73.31,361
2020-08-23,East,P00520,Electronics,Accessories,172.57,-44.04,194
2023-09-08,West,P00345,Groceries,Beverages,558.75,130.45,254
2023-06-27,East,P00362,Groceries,Fruits,798.38,-27.05,44
2021-04-06,South,P00620,Electronics,Phones,206.75,79.33,91
2023-01-07,East,P00948,Toys,Action Figures,750.1,213.35,222
2021-03-01,North,P00230,Furniture,Chairs,513.75,0,19
2021-11-11,South,P00950,Groceries,Fruits,966.59,463.04,324
2021-05-14,North,P00928,Groceries,Fruits,417.23,-43.94,102
2023-11-25,North,P00012,Electronics,Laptops,943,223.26,100
2023-06-11,West,P00540,Clothing,Shoes,131.03,52.34,64
2023-04-02,East,P00060,Toys,Puzzles,552.26,-128.91,141
2022-11-14,West,P00718,Clothing,Shoes,428.1,-83.51,42
2022-07-04,West,P00357,Toys,Action Figures,984.3,-148.01,81
2023-12-06,North,P00621,Electronics,Phones,381.1,129.56,214
2020-01-08,North,P00658,Groceries,Vegetables,270.07,-71.36,134
